"ENTREZID","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
380732,"Milr1",198.896090631043,0.308202620757085,0.29666512804325,1.03889062657932,0.298855606241773,0.475948614192733,1
381305,"Rc3h1",1761.15061407557,0.285824379763631,0.0996248157499467,2.86900786327209,0.00411761561848648,0.0152082103940209,1
381308,"Ifi211",176.577558457524,0.250692561797425,0.286305564411297,0.875611908950847,0.381241049065593,0.562848732941153,1
381812,"Cracr2a",352.478631852561,0.046048759500505,0.218566661001868,0.210685194573712,0.833132928316429,0.908940457674736,1
383619,"Aim2",1041.32102169621,0.185788806407227,0.13499552117332,1.37625904024396,0.168741449118457,0.312650047400831,1
384059,"Tlr12",175.0922417835,-0.504024332068912,0.277486923880255,-1.81638948971309,0.0693106463095618,0.158974513546428,1
384309,"Trim56",528.75030589391,-0.0587237136989416,0.179455189144527,-0.327233299738397,0.743491436536621,0.849513353615799,1
386454,"Rnf39",6.25391102224538,-0.0853235220582254,1.57013017100263,-0.0543416868448181,0.956662937301896,0.976660562254684,1
432763,"Prr7",124.403015889151,0.335518986608536,0.392090680774246,0.855717830237638,0.392153875302796,0.574002373412249,1
432940,"Otulin",2669.73043390185,0.173402998184322,0.0843650774173252,2.05538836083272,0.0398415087970478,0.101861330161273,1
433693,"Akirin2",1846.66514421599,-0.102331435599307,0.0996680301343035,-1.02672276618104,0.304551026023344,0.482368594674418,1
